SampleID	Target	Length	Quality_Calculation	Depth_Mean	Depth_RMS	Depth_StdDev	Depth_SNR	Coverage	Match_Bases	Mismatch_Bases	Total_Bases	Identity	BaseQ_mean	BaseQ_RMS	BaseQ_StdDev	BaseQ_SNR	Match_BaseQ_mean	Match_BaseQ_RMS	Match_BaseQ_StdDev	Match_BaseQ_SNR	Mismatch_BaseQ_mean	Mismatch_BaseQ_RMS	Mismatch_BaseQ_StdDev	Mismatch_BaseQ_SNR	MapQ_mean	MapQ_RMS	MapQ_StdDev	MapQ_SNR	Mapped_Reads	Fraction_Reads	Determination
Serum_S34	DENV-2-3	231	0.0453477324903191	18.2683982683983	30.5052688657456	24.4302487355043	0.747777825194589	0.562770562770563	3023	9945	12968	0.23311227637261	27.4950647748304	29.357472588629	10.2899275906095	2.67203675951249	27.1035395302679	28.8239090119828	9.8089691437105	2.76313842292456	27.6140774258421	29.5177495153421	10.4288189345713	2.64786238969995	27.9098360655738	36.9557777376789	24.2233473943945	1.15218741700548	92	0.00218974627505117	Negative	
Serum_S34	DENV-2-4	231	0.126832694523727	82.7402597402597	126.335343620141	95.4707728351111	0.866655388693266	0.982683982683983	12390	20443	32833	0.377364237200378	25.1313961988304	26.9823431996169	9.8213934672898	2.55884221343241	25.1734463276836	26.8787025153822	9.42137192226503	2.6719512333647	25.1046813090055	27.0443055494544	10.0573077424091	2.49616318322901	30.2129380053908	37.9155324514659	22.9077711303517	1.31889470317608	219	0.00521254819821964	Negative	
Serum_S34	DENV-2-5	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S34	DENV-2-6	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S34	DENV-2-7	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S34	DENV-3-1	230	0.0241923119681442	2.97826086956522	8.70407201057168	8.1786815415465	0.364149264699462	0.252173913043478	685	4095	4780	0.143305439330544	37.7251046025105	37.8464802451378	3.02862174515914	12.4561955162639	36.9810218978102	37.1329039363275	3.3550818377808	11.0223904172397	37.8495726495727	37.9645358579027	2.9522589911295	12.8205461523861	40.1666666666667	40.1787671952903	0.986013297183269	40.7364350779145	36	0.000856857238063503	Negative	
Serum_S34	DENV-3-2	230	0.0176859267734554	3.98260869565217	12.7012495105968	12.0607034250806	0.330213633092928	0.169565217391304	916	5012	5928	0.154520917678812	37.3915317139001	37.5877493358535	3.83565590523358	9.74840617555947	36.5502183406114	36.7822282415092	4.12478528703226	8.86112022740192	37.5452913008779	37.7331089360002	3.76013445348438	9.98509275807572	40.5	40.5339363990225	1.6583123951777	24.4224189107989	48	0.001142476317418	Negative	
Serum_S34	DENV-3-3	230	0.0166153194743674	3.15217391304348	9.80439120784772	9.2838508485677	0.339533019698371	0.169565217391304	725	4266	4991	0.145261470647165	37.3684632338209	37.5681948551753	3.8687491801608	9.65905554835367	35.9972413793103	36.3081827957698	4.74159793853312	7.59179539175491	37.6015002344116	37.7781542133971	3.64912535996732	10.3042500668567	40.4736842105263	40.5060099504415	1.6179395946252	25.0155718699141	38	0.000904460417955919	Negative	
Serum_S34	DENV-4-1	233	0.0217931702339658	4.0343347639485	11.6780855624299	10.9590978376794	0.368126539584099	0.184549356223176	940	4718	5658	0.166136443973135	36.4144574054436	36.8127900722301	5.40081519487733	6.74240019173082	35.886170212766	36.1938192678182	4.70907004108865	7.62064906651287	36.5197117422637	36.934872736724	5.5222711215557	6.61316891880085	43.3333333333333	43.6386678684551	5.15320827791344	8.40900095559096	48	0.001142476317418	Negative	
Serum_S34	DENV-4-2	233	0.0100676630428811	2.3519313304721	8.02357042739911	7.67112126225211	0.306595509322142	0.0944206008583691	548	3172	3720	0.147311827956989	37.8653225806452	37.9857181707314	3.02194156295588	12.530130643429	36.8740875912409	37.0591606335237	3.69906085037939	9.96849986597514	38.0365699873897	38.1435117751662	2.85426595408572	13.3262178785206	43.4285714285714	43.8243246219657	5.87627537177232	7.39049290255999	28	0.000666444518493835	Negative	
Serum_S34	Ebola_Zaire	181	0.0197037885092387	27.5027624309392	80.0777936676207	75.2067224212131	0.365695532866111	0.143646408839779	4978	25905	30883	0.161189003658971	37.0069941391704	37.2761550840387	4.47147879707693	8.27623160448896	36.2711932503013	36.5629503334067	4.60975891804132	7.86834927708387	37.1483883420189	37.411649767326	4.43043811644177	8.38481147138875	51.0588235294118	51.2171189868283	4.02365718014245	12.6896555157326	238	0.0056647784071976	Negative	
Serum_S34	IPC_MTE	156	0.448653207991802	196.801282051282	202.383283869354	47.2043321392785	4.16913603333294	0.974358974358974	22196	12752	34948	0.635115028041662	34.7345746204526	35.5096373602963	7.37859548938443	4.70747782154817	35.0734366552532	35.7352641061861	6.84566592296273	5.12345139975422	34.0412484316186	35.0599101879046	8.38991701989752	4.05739989452654	46.3372641509434	51.6151625009551	22.7372590917572	2.03794414990599	244	0.00580758794687485	Negative	
Serum_S34	LASV-1	203	0.00736314191508409	2.35960591133005	5.59424405102808	5.07226048677308	0.465198094120598	0.201970443349754	479	2605	3084	0.155317769130999	37.8362516212711	37.9666768013888	3.1442981081598	12.0332902033309	36.5093945720251	36.7541059016038	4.23419515498429	8.6225110642451	38.0802303262956	38.185450093568	2.83278257984028	13.4426943307604	14.0833333333333	24.4506305303837	19.9873223708319	0.704613307977941	24	0.000571238158709002	Negative	
Serum_S34	LASV-10	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S34	LASV-11	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S34	LASV-12	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S34	LASV-2	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S34	LASV-3	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S34	LASV-4	208	0	0.961538461538462	3.10086836473021	2.94802109937612	0.326164036526722	0.0961538461538462	200	1112	1312	0.152439024390244	36.5381097560976	36.8740646842935	4.96620396206516	7.35735181945759	33.755	34.5393254132156	7.31880967097792	4.61208878458097	37.0386690647482	37.278470361832	4.2215336585239	8.77374718781683	0	0	0	0	10	0.000238015899462084	Negative	
Serum_S34	LASV-5	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S34	LASV-6	208	0	3.27884615384615	10.433857609503	9.9052790225613	0.331020069841335	0.110576923076923	682	3926	4608	0.148003472222222	37.7109375	37.8237471794433	2.91908265822299	12.9187631579288	36.8870967741936	37.0442194349994	3.40826717257715	10.8228301674782	37.8540499235863	37.9575298234825	2.80088819541102	13.5150164100111	0	0	0	0	34	0.000809254058171086	Negative	
Serum_S34	LASV-7	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S34	LASV-8	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S34	LASV-9	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S34	MARV_Angola	192	0.0238718474612153	16.625	48.6983700959283	45.7727061140152	0.363207715064712	0.223958333333333	3192	18160	21352	0.149494192581491	37.5443049831398	37.7049563285085	3.47690883799384	10.7981850351885	36.5617167919799	36.7350595344215	3.56447250242516	10.2572587576716	37.7170154185022	37.8728694461894	3.4323443895642	10.9887036782143	42.780487804878	42.9923419159114	4.2627839015501	10.0358096476159	164	0.00390346075117818	Negative	
Serum_S34	MARV_Ci67	192	0.0296775610912753	19.4479166666667	57.2439043334164	53.8390482889485	0.361223262385541	0.234375	3734	19622	23356	0.1598732659702	37.5962921733174	37.7451687640718	3.34911627848525	11.2257351035663	36.4043920728441	36.5839167849379	3.61983495948449	10.0569204066775	37.8231067169504	37.9621282077999	3.2458860644855	11.652629194471	47.5217391304348	47.7593605666903	4.75823830404006	9.98725496578969	184	0.00437949255010235	Negative	
Serum_S34	MARV_Musoke	181	0.0209142284834532	2.95027624309392	7.88452572171298	7.31174506843537	0.403498236806723	0.215469613259669	534	3173	3707	0.144051793903426	37.9700566495819	38.0387936803476	2.2857433547097	16.6116885219619	36.6816479400749	36.8000977038273	2.95023650096638	12.4334601405886	38.1868893791365	38.2433159305355	2.07670241208097	18.3882337483641	40.4285714285714	40.458091191468	1.54523626091314	26.16335925529	28	0.000666444518493835	Negative	
Serum_S34	Marburg_Ravn	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S34	Plasmodium_falciparum_1	194	0.0418393818244893	23.3969072164948	53.5474064943209	48.1654385941907	0.485761323874185	0.345360824742268	4539	24368	28907	0.157020790811914	37.3295395578926	37.5240898857784	3.81612344555456	9.78205765365848	36.0975985899978	36.3327956851667	4.12739849487	8.74584768949835	37.5590118187787	37.7418367461331	3.71037358881908	10.1227035282808	46.2920353982301	46.7118828565066	6.24879657926328	7.40815208353091	226	0.0053791593278431	Negative	
Serum_S34	Plasmodium_falciparum_3	213	0.0409063390042397	61.4507042253521	174.170104645179	162.969433644229	0.377068894768955	0.23943661971831	13082	60029	73111	0.178933402634351	37.4697925072834	37.6446826174021	3.62446945442552	10.3380075286695	36.7762574529888	36.9862287763289	3.93548051023283	9.34479470991285	37.6209332156125	37.7866554688702	3.53506937831844	10.6422050572337	57.2875	57.6099724750102	6.08697563009978	9.41148831231003	560	0.0133288903698767	Negative	
Serum_S34	RVFV	206	0.0225065303209841	2.27184466019417	5.22503309786516	4.70528348919951	0.482828434335351	0.199029126213592	468	2498	2966	0.157788267026298	37.5812542144302	37.749958134776	3.56492227793466	10.5419561169796	36.8247863247863	36.9906433075676	3.49897191207966	10.5244589696918	37.7229783827062	37.8905232664148	3.55930545761467	10.5984099515828	43	43.2434966208793	4.58257569495584	9.38336928014767	24	0.000571238158709002	Negative	
Serum_S34	WNV-1	215	0.0188109629525384	0.902325581395349	2.46652000402035	2.29554557249298	0.393076744895731	0.181395348837209	194	1128	1322	0.146747352496218	37.714069591528	37.8308201484102	2.96983298297152	12.6990540571721	36.5979381443299	36.7562323770636	3.4075712964667	10.7401826580351	37.9060283687943	38.0125725748582	2.8440617192714	13.3281314227264	42.4	42.5017646692464	2.93938769133981	14.4247729297232	10	0.000238015899462084	Negative	
Serum_S34	WNV-2	215	0.0196066415252462	0.73953488372093	1.89368595908295	1.74331140860944	0.424212725316141	0.190697674418605	154	882	1036	0.148648648648649	37.0434362934363	37.313875295596	4.48431902850549	8.26066032723412	36.0909090909091	36.3357360498685	4.21093757700703	8.57075376466661	37.2097505668934	37.4820440760361	4.50977725253569	8.25090652669634	41.5	41.6893271713517	3.96862696659689	10.4570170865886	8	0.000190412719569667	Negative	
Serum_S34	YF-1	231	0.284694738274064	1085.83982683983	1604.78847441619	1181.6505058889	0.918917921524518	0.982683982683983	203183	199201	402384	0.504948009861227	26.2585076956341	28.079277985928	9.9466891883351	2.63992442092476	27.494864235689	29.1889386290274	9.799315228635	2.80579444524298	24.9957229130376	26.8993641241234	9.93929707458355	2.51483809423061	48.506711409396	52.8015257219735	20.859052394915	2.32545134318858	2666	0.0634550387965916	Indeterminate-Quality	
Serum_S34	YF-2	231	0.0174595469255663	0.666666666666667	1.81861466709122	1.69201503034544	0.394007532267938	0.168831168831169	154	876	1030	0.149514563106796	38.0980582524272	38.1599978628564	2.17333713166384	17.5297507677792	37.2727272727273	37.3215233330059	1.90785364978461	19.5364708802141	38.2431506849315	38.305504093219	2.18473557329926	17.5047045291522	41.5	41.5812457725836	2.59807621135332	15.9733574475796	8	0.000190412719569667	Negative	
Serum_S34	YF-3	231	0.00820352001454364	0.164502164502165	0.573588989612187	0.54949373688736	0.299370408540044	0.0822510822510823	38	216	254	0.149606299212598	38.3897637795276	38.4128525899143	1.33164599145647	28.828805873203	37.4210526315789	37.4699879903904	1.91437194520771	19.547430542563	38.5601851851852	38.5763432592989	1.11641289113133	34.5393585934946	40	40	0	0	2	4.76031798924168e-05	Negative	
Serum_S34	Zika_1	194	0.0219699080523823	2.56701030927835	6.50297315032243	5.97487387865829	0.429634225158707	0.201030927835052	498	2610	3108	0.16023166023166	37.6850064350064	37.8243884674209	3.2441721483125	11.6162166223543	36.7228915662651	36.9034341737359	3.64591399070241	10.0723417118214	37.8685823754789	37.9975750385766	3.12828670102779	12.1052147691698	40.9230769230769	40.9802954526272	2.16480727376466	18.9037968501975	26	0.000618841338601419	Negative	
Serum_S34	Zika_2	194	0.0105997749397451	0.597938144329897	1.88318659526275	1.78573842657111	0.334840834151746	0.103092783505155	116	658	774	0.149870801033592	36.2622739018088	36.665803372501	5.42481598039066	6.68451686340841	34.698275862069	35.316914966608	6.58134750323844	5.2722145191384	36.5379939209726	36.8984888612415	5.14523862168969	7.10132155327981	42	42.0951303596984	2.82842712474619	14.8492424049175	6	0.00014280953967725	Negative	
Serum_S26	CCHFV-1	188	0.0164136143280366	0.446808510638298	1.33687472956638	1.25999849102067	0.35461035376031	0.111702127659574	84	390	474	0.177215189873418	37.9936708860759	38.0765662122357	2.5111485649624	15.1299972515345	36.6071428571429	36.7907532378657	3.67105102746591	9.97184255496781	38.2923076923077	38.3478679245532	2.06352755169576	18.5567222792058	49.75	49.902404751675	3.89711431702997	12.7658559520817	4	0.00904977375565611	Negative	
Serum_S26	CCHFV-2	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	CCHFV-3	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	CCHFV-4	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	CHIKV-1	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	CHIKV-2	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	DENV-1-1	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	DENV-1-2	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	DENV-1-3	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	DENV-1-4	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	DENV-2-1	231	0.812496497204623	158.493506493506	171.662131659511	65.9370597257738	2.40370903938796	0.982683982683983	34292	2332	36624	0.936325906509393	36.2505598339614	36.7266009750674	5.8940759162234	6.15033812750563	36.6866907733582	37.050550113797	5.17976677418732	7.08269162931842	29.7439965694683	31.5265482070665	10.4507372911172	2.84611465592479	54.0777777777778	56.153394409454	15.1260587834699	3.57513999858807	244	0.552036199095023	Negative	
Serum_S26	DENV-2-2	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	DENV-2-3	231	0	0.329004329004329	0.573588989612187	0.469851551557235	0.700230376836908	0.329004329004329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.5	21.920310216783	15.5	1	0	0	Negative	
Serum_S26	DENV-2-4	231	0.0492623426145131	0.437229437229437	0.8553372034477	0.735140905420016	0.594755963116527	0.29004329004329	96	205	301	0.318936877076412	23.6445182724252	25.5102741337434	9.57657778351359	2.46899454136217	21.9270833333333	23.6323842075516	8.81434057808007	2.48766009653208	24.4487804878049	26.3436945757887	9.81057473146046	2.49208442492189	50	50.9901951359278	10	5	2	0.00452488687782805	Negative	
Serum_S26	DENV-2-5	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	DENV-2-6	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	DENV-2-7	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	DENV-3-1	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	DENV-3-2	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	DENV-3-3	230	0.00864774224458019	0.165217391304348	0.574834569775249	0.550579691070495	0.30007897854553	0.0826086956521739	38	204	242	0.15702479338843	37.9793388429752	38.071648417466	2.64957246996854	14.3341385349713	37.5	37.5531202712273	1.99670781669807	18.7809151075561	38.0686274509804	38.1674586783137	2.74490545542947	13.8688301178753	40	40	0	0	2	0.00452488687782805	Negative	
Serum_S26	DENV-4-1	233	0.0168739224533216	0.171673819742489	0.585958735309048	0.560246141530668	0.306425706517948	0.0858369098712446	40	116	156	0.256410256410256	37.5064102564103	37.5601227435803	2.00798660121626	18.6786158003705	37.125	37.1843381008725	2.09985118520337	17.6798242949795	37.6379310344828	37.6888348965853	1.9581683547613	19.2209882990734	46	46	0	0	2	0.00452488687782805	Negative	
Serum_S26	DENV-4-2	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	Ebola_Zaire	181	0.0162430939226519	0.232044198895028	0.681240337759043	0.640502839610584	0.362284418654736	0.116022099447514	42	218	260	0.161538461538462	37.0038461538462	37.1580305017533	3.38150862659198	10.9429991876555	35.9761904761905	36.2507799587684	4.45339942514808	8.07836599453331	37.2018348623853	37.3302887574634	3.09417866119726	12.0231696149021	52	52	0	0	2	0.00452488687782805	Negative	
Serum_S26	IPC_MTE	156	0	0.429487179487179	0.655352713801644	0.495002971853024	0.867645658528899	0.429487179487179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	19.7989898732233	14	1	0	0	Negative	
Serum_S26	LASV-1	203	0	0.197044334975369	0.627764820574344	0.596038757133172	0.330589802453642	0.0985221674876847	40	184	224	0.178571428571429	37.9508928571429	37.9887788883582	1.69618771786459	22.3742292538947	37.25	37.3054955737087	2.0340845606808	18.3129063167033	38.1032608695652	38.1356987839364	1.57258794507352	24.2296534123463	0	0	0	0	2	0.00452488687782805	Negative	
Serum_S26	LASV-10	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	LASV-11	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	LASV-12	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	LASV-2	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	LASV-3	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	LASV-4	208	0	0.201923076923077	0.635488909302243	0.602555578226669	0.335111123719641	0.100961538461538	42	194	236	0.177966101694915	38.4322033898305	38.4497250436489	1.16064574048405	33.1127768355936	37.7619047619048	37.7882571833153	1.41100308476467	26.7624537250411	38.5773195876289	38.5914364732924	1.04373488305756	36.9608415066276	0	0	0	0	2	0.00452488687782805	Negative	
Serum_S26	LASV-5	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	LASV-6	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	LASV-7	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	LASV-8	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	LASV-9	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	MARV_Angola	192	0.0104106842697008	0.604166666666667	1.89296944860009	1.79396654713019	0.336776997114664	0.104166666666667	116	688	804	0.144278606965174	36.6144278606965	36.9387014077585	4.88378276803882	7.4971450614704	35.4741379310345	35.8248853981852	5.00079512108265	7.09369951619904	36.8066860465116	37.1232038951632	4.83736805663852	7.60882480215669	42	42.0951303596984	2.82842712474619	14.8492424049175	6	0.0135746606334842	Negative	
Serum_S26	MARV_Ci67	192	0.0151028747646816	1.0625	3.24037034920393	3.06122422406461	0.347083363462099	0.109375	204	964	1168	0.174657534246575	36.2628424657534	36.6578146745319	5.36671529115146	6.75699016967473	34.3382352941176	34.8808194947804	6.12839012410797	5.6031412163265	36.6701244813278	37.0229266189976	5.09892792257433	7.19173226963639	48.4	48.4891740494721	2.93938769133981	16.4660143820425	10	0.0226244343891403	Negative	
Serum_S26	MARV_Musoke	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	Marburg_Ravn	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	Plasmodium_falciparum_1	194	0.0117994820931255	0.618556701030928	1.9049582618476	1.80173627009925	0.343311455342382	0.108247422680412	120	724	844	0.14218009478673	37.8637440758294	37.9760619288105	2.9185894163017	12.9733027415033	35.8916666666667	36.1742311597634	4.51256732790646	7.95371327641067	38.1906077348066	38.2665123423971	2.40903459853875	15.8530756502924	46	46.2601340248815	4.89897948556636	9.38971068066885	6	0.0135746606334842	Negative	
Serum_S26	Plasmodium_falciparum_3	213	0.0384307150545285	1.95305164319249	5.2558931824705	4.87954940794367	0.400252457739851	0.220657276995305	416	1831	2247	0.185135736537606	37.8090787716956	37.9212462450527	2.91452898658492	12.9726206003524	36.7764423076923	36.9729956028201	3.80732124138917	9.65940092154499	38.0436919716002	38.1334000424624	2.61413465002702	14.5530728385422	56.4444444444444	56.7841918534062	6.2023492164235	9.10049442153024	18	0.0407239819004525	Negative	
Serum_S26	RVFV	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	WNV-1	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	WNV-2	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	YF-1	231	0.598217238263209	90.1515151515152	102.939796636683	49.692112527924	1.81420170255099	0.982683982683983	17794	3347	21141	0.841682039638617	32.8715049439372	33.9872105665206	8.63681913749074	3.80597352111362	34.2573339327863	35.0978937337143	7.63526138129341	4.48672707089212	25.4645951598446	27.309587407832	9.86752034359364	2.58064785003227	48.8461538461538	53.6870382580663	22.2789436769553	2.19248069183275	140	0.316742081447964	Negative	
Serum_S26	YF-2	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	YF-3	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	Zika_1	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
Serum_S26	Zika_2	194	0.0136272070150492	0.206185567010309	0.642161299067936	0.608160049639279	0.339031751810408	0.103092783505155	40	192	232	0.172413793103448	37.5603448275862	37.6490142747731	2.58239661843161	14.5447622412075	36.4	36.6299058147847	4.09756024970958	8.88333490705352	37.8020833333333	37.8578756667619	2.05456702487951	18.3990509316922	46	46	0	0	2	0.00452488687782805	Negative	
YF_10K_S24	CCHFV-1	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S24	CCHFV-2	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S24	CCHFV-3	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S24	CCHFV-4	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S24	CHIKV-1	206	0	1.46116504854369	1.55949954631332	0.545009665846189	2.68098923764052	0.975728155339806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	60	0	0	0	0	Negative	
YF_10K_S24	CHIKV-2	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S24	DENV-1-1	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S24	DENV-1-2	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S24	DENV-1-3	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S24	DENV-1-4	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S24	DENV-2-1	231	0.47099123194331	74.9090909090909	80.2230116720359	28.7116648926034	2.60901244108588	0.982683982683983	13665	437	14102	0.969011487732237	36.6839455396398	37.0387828724926	5.1146433228909	7.17233699864437	36.7277716794731	37.0672345285507	5.00506374136014	7.33812266484587	35.3135011441648	36.1377988183079	7.67444723570164	4.60143904304741	29.9327731092437	32.5075298323068	12.6794554216203	2.36073018232344	94	0.000705583870652965	Negative	
YF_10K_S24	DENV-2-2	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S24	DENV-2-3	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S24	DENV-2-4	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
YF_10K_S24	DENV-2-5	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negative	
